Trx Date,Trx Number,Party Name,Ship City,Ship State,Ship Postal Code,Shipping Method,Segment1,Cases SUM,24 PBE Cases
2/24/2017,11910708,CUSTOMER 2,ESCOBEDO,NL,66066,DELIVERY,FNG00017,1440,1920
2/24/2017,11910728,CUSTOMER 2,ESCOBEDO,NL,66066,DELIVERY,FNG00017,1440,1920
2/27/2017,11910844,CUSTOMER 2,ESCOBEDO,NL,66066,DELIVERY,FNG00017,1440,1920
2/1/2017,11910005,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00031,1440,1080
2/1/2017,11910010,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,1440,1080
2/1/2017,11910013,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,1440,1080
2/1/2017,11910017,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00031,1440,1080
2/1/2017,11910029,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00031,1440,1080
2/3/2017,11910103,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00031,1440,1080
2/4/2017,11910140,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00031,1440,1080
2/5/2017,11910151,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00031,1440,1080
2/7/2017,11910194,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00031,1440,1080
2/7/2017,11910209,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,1440,1080
2/8/2017,11910218,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00031,1440,1080
2/8/2017,11910220,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00031,1440,1080
2/8/2017,11910235,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00031,1440,1080
2/8/2017,11910244,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00031,1440,1080
2/8/2017,11910245,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,1440,1080
2/8/2017,11910251,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00031,1440,1080
2/8/2017,11910254,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00031,1440,1080
2/9/2017,11910260,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00031,1440,1080
2/9/2017,11910262,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,1440,1080
2/9/2017,11910263,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00031,1440,1080
2/9/2017,11910264,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00031,1440,1080
2/9/2017,11910266,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00031,1440,1080
2/9/2017,11910295,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00031,1440,1080
2/10/2017,11910306,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,1440,1080
2/10/2017,11910308,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,1440,1080
2/10/2017,11910316,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00031,1440,1080
2/12/2017,11910327,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00031,1440,1080
2/13/2017,11910339,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,1440,1080
2/13/2017,11910347,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,1440,1080
2/13/2017,11910349,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,1440,1080
2/13/2017,11910354,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00031,1440,1080
2/14/2017,11910355,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,1440,1080
2/14/2017,11910392,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,1440,1080
2/14/2017,11910396,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,1440,1080
2/14/2017,11910398,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,1440,1080
2/14/2017,11910400,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,1440,1080
2/14/2017,11910401,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00031,1440,1080
2/14/2017,11910403,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00031,1440,1080
2/14/2017,11910409,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00031,1440,1080
2/14/2017,11910411,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00031,1440,1080
2/15/2017,11910413,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00031,1440,1080
2/15/2017,11910419,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00031,1440,1080
2/15/2017,11910432,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,1440,1080
2/15/2017,11910433,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,1440,1080
2/15/2017,11910434,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,1440,1080
2/15/2017,11910436,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,1440,1080
2/16/2017,11910439,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00031,1440,1080
2/16/2017,11910441,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,1440,1080
2/16/2017,11910445,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00031,1440,1080
2/16/2017,11910450,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00031,1440,1080
2/16/2017,11910453,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00031,1440,1080
2/16/2017,11910463,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00031,1440,1080
2/16/2017,11910464,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00031,1440,1080
2/16/2017,11910472,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00031,1440,1080
2/17/2017,11910488,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00031,1440,1080
2/18/2017,11910520,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00031,1440,1080
2/19/2017,11910543,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,1440,1080
2/19/2017,11910555,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00031,1440,1080
2/19/2017,11910556,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00031,1440,1080
2/19/2017,11910562,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00031,1440,1080
2/20/2017,11910583,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00031,1440,1080
2/20/2017,11910585,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00031,1440,1080
2/20/2017,11910607,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00031,1440,1080
2/20/2017,11910612,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00031,1440,1080
2/21/2017,11910626,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00031,1440,1080
2/22/2017,11910645,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00031,1440,1080
2/22/2017,11910646,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00031,1440,1080
2/22/2017,11910670,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00031,1440,1080
2/23/2017,11910675,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00031,1440,1080
2/23/2017,11910688,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,1440,1080
2/23/2017,11910689,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,1440,1080
2/23/2017,11910692,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00031,1440,1080
2/24/2017,11910721,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,1440,1080
2/24/2017,11910724,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00031,1440,1080
2/24/2017,11910725,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00031,1440,1080
2/24/2017,11910726,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00031,1440,1080
2/25/2017,11910744,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,1440,1080
2/25/2017,11910746,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,1440,1080
2/25/2017,11910747,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,1440,1080
2/25/2017,11910748,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,1440,1080
2/25/2017,11910750,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,1440,1080
2/25/2017,11910751,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00031,1440,1080
2/25/2017,11910765,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00031,1440,1080
2/25/2017,11910766,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00031,1440,1080
2/26/2017,11910778,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00031,1440,1080
2/26/2017,11910784,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00031,1440,1080
2/26/2017,11910788,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00031,1440,1080
2/26/2017,11910793,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00031,1440,1080
2/27/2017,11910825,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00031,1440,1080
2/27/2017,11910838,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00031,1440,1080
2/27/2017,11910840,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00031,1440,1080
2/27/2017,11910842,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00031,1440,1080
2/27/2017,11910843,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00031,1440,1080
2/28/2017,11910850,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,1440,1080
2/28/2017,11910853,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,1440,1080
2/28/2017,11910865,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00031,1440,1080
2/28/2017,11910867,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00031,1440,1080
2/1/2017,11910016,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00043,1440,3840
2/1/2017,11910018,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00043,1440,3840
2/1/2017,11910021,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00043,1440,3840
2/1/2017,11910026,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00043,1440,3840
2/2/2017,11910070,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00043,1440,3840
2/2/2017,11910078,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00043,1440,3840
2/2/2017,11910079,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00043,1440,3840
2/2/2017,11910083,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00043,1440,3840
2/2/2017,11910084,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00043,1440,3840
2/2/2017,11910085,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00043,1440,3840
2/2/2017,11910091,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00043,1440,3840
2/3/2017,11910099,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00043,1440,3840
2/3/2017,11910100,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00043,1440,3840
2/3/2017,11910101,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00043,1440,3840
2/4/2017,11910126,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00043,1440,3840
2/4/2017,11910134,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00043,1440,3840
2/4/2017,11910141,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00043,1440,3840
2/4/2017,11910142,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00043,1440,3840
2/5/2017,11910143,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00043,1440,3840
2/5/2017,11910147,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00043,1440,3840
2/5/2017,11910148,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00043,1440,3840
2/5/2017,11910162,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00043,1440,3840
2/5/2017,11910163,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00043,1440,3840
2/7/2017,11910185,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00043,1440,3840
2/7/2017,11910206,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00043,1440,3840
2/8/2017,11910222,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00043,1440,3840
2/8/2017,11910224,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00043,1440,3840
2/8/2017,11910228,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00043,1440,3840
2/8/2017,11910231,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00043,1440,3840
2/8/2017,11910240,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00043,1440,3840
2/8/2017,11910256,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00043,1440,3840
2/9/2017,11910267,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00043,1440,3840
2/11/2017,11910320,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00043,1440,3840
2/14/2017,11910356,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00043,1440,3840
2/14/2017,11910390,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00043,1440,3840
2/14/2017,11910394,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00043,1440,3840
2/14/2017,11910399,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00043,1440,3840
2/15/2017,11910418,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00043,1440,3840
2/16/2017,11910444,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00043,1440,3840
2/16/2017,11910447,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00043,1440,3840
2/16/2017,11910460,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00043,1440,3840
2/16/2017,11910475,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00043,1440,3840
2/18/2017,11910528,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00042,1440,3840
2/18/2017,11910529,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00042,1440,3840
2/19/2017,11910557,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00042,1440,3840
2/19/2017,11910576,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00042,1440,3840
2/21/2017,11910620,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00042,1440,3840
2/21/2017,11910634,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00042,1440,3840
2/21/2017,11910641,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00042,1440,3840
2/22/2017,11910667,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00042,1440,3840
2/22/2017,11910668,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00042,1440,3840
2/23/2017,11910677,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00042,1440,3840
2/24/2017,11910722,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00042,1440,3840
2/24/2017,11910727,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00042,1440,3840
2/25/2017,11910740,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00042,1440,3840
2/25/2017,11910743,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00042,1440,3840
2/25/2017,11910749,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00042,1440,3840
2/25/2017,11910752,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00042,1440,3840
2/25/2017,11910755,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00042,1440,3840
2/26/2017,11910794,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00042,1440,3840
2/27/2017,11910834,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00042,1440,3840
2/27/2017,11910836,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00042,1440,3840
2/27/2017,11910839,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00042,1440,3840
2/27/2017,11910849,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00042,1440,3840
2/28/2017,11910869,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00042,1440,3840
2/12/2017,11910333,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00014,1512,1512
2/12/2017,11910336,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00014,1512,1512
2/26/2017,11910807,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00014,1512,1512
2/26/2017,11910803,CUSTOMER 3,TEOLOYUCAN,MX,54770,DELIVERY,FNG00020,1540,962.5
2/7/2017,11910183,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00014,1596,1596
2/7/2017,11910200,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00014,1596,1596
2/25/2017,11910737,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00014,1596,1596
2/6/2017,11910164,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00014,1680,1680
2/10/2017,11910303,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00014,1680,1680
2/16/2017,11910455,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00014,1680,1680
2/20/2017,11910584,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00014,1680,1680
2/21/2017,11910639,CUSTOMER 6,TULTITLAN,MX,54945,DELIVERY,FNG00009,1680,1050
2/22/2017,11910642,CUSTOMER 6,TULTITLAN,MX,54945,DELIVERY,FNG00009,1680,1050
2/22/2017,11910653,CUSTOMER 6,GUADALUPE,NL,67110,DELIVERY,FNG00009,1680,1050
2/22/2017,11910658,CUSTOMER 6,GUADALUPE,NL,67110,DELIVERY,FNG00009,1680,1050
2/23/2017,11910672,CUSTOMER 6,GUADALUPE,NL,67110,DELIVERY,FNG00009,1680,1050
2/23/2017,11910691,CUSTOMER 6,TULTITLAN,MX,54945,DELIVERY,FNG00009,1680,1050
2/23/2017,11910693,CUSTOMER 3,VILLAHERMOSA,TB,86280,DELIVERY,FNG00020,1680,1050
2/23/2017,11910694,CUSTOMER 3,VILLAHERMOSA,TB,86280,DELIVERY,FNG00020,1680,1050
2/23/2017,11910696,CUSTOMER 6,GUADALUPE,NL,67110,DELIVERY,FNG00009,1680,1050
2/24/2017,11910731,CUSTOMER 3,TEOLOYUCAN,MX,54770,DELIVERY,FNG00020,1680,1050
2/24/2017,11910732,CUSTOMER 3,TEOLOYUCAN,MX,54770,DELIVERY,FNG00020,1680,1050
2/24/2017,11910733,CUSTOMER 3,TEOLOYUCAN,MX,54770,DELIVERY,FNG00020,1680,1050
2/24/2017,11910734,CUSTOMER 6,GUADALUPE,NL,67110,DELIVERY,FNG00009,1680,1050
2/25/2017,11910735,CUSTOMER 6,GUADALUPE,NL,67110,DELIVERY,FNG00009,1680,1050
2/25/2017,11910754,CUSTOMER 6,TULTITLAN,MX,54945,DELIVERY,FNG00009,1680,1050
2/25/2017,11910757,CUSTOMER 3,VILLAHERMOSA,TB,86280,DELIVERY,FNG00020,1680,1050
2/25/2017,11910758,CUSTOMER 6,GUADALUPE,NL,67110,DELIVERY,FNG00009,1680,1050
2/25/2017,11910759,CUSTOMER 6,TULTITLAN,MX,54945,DELIVERY,FNG00009,1680,1050
2/25/2017,11910764,CUSTOMER 6,TULTITLAN,MX,54945,DELIVERY,FNG00009,1680,1050
2/25/2017,11910768,CUSTOMER 3,EL SALTO,JA,45690,DELIVERY,FNG00020,1680,1050
2/26/2017,11910769,CUSTOMER 6,TULTITLAN,MX,54945,DELIVERY,FNG00009,1680,1050
2/26/2017,11910770,CUSTOMER 6,TULTITLAN,MX,54945,DELIVERY,FNG00009,1680,1050
2/26/2017,11910772,CUSTOMER 3,TEOLOYUCAN,MX,54770,DELIVERY,FNG00020,1680,1050
2/26/2017,11910812,CUSTOMER 3,TEOLOYUCAN,MX,54770,DELIVERY,FNG00020,1680,1050
2/3/2017,11910115,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00014,1764,1764
2/26/2017,11910791,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00014,1764,1764
2/3/2017,11910113,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00014,1848,1848
2/4/2017,11910129,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00014,1848,1848
2/5/2017,11910144,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00014,1848,1848
2/10/2017,11910317,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00014,1848,1848
2/21/2017,11910637,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00014,1848,1848
2/8/2017,11910248,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00014,1932,1932
2/20/2017,11910577,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00014,1932,1932
2/1/2017,11910024,CUSTOMER 2,ESCOBEDO,NL,66066,DELIVERY,FNG00018,2016,2016
2/1/2017,11910025,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00014,2016,2016
2/2/2017,11910082,CUSTOMER 2,ESCOBEDO,NL,66066,DELIVERY,FNG00018,2016,2016
2/3/2017,11910096,CUSTOMER 2,ESCOBEDO,NL,66066,DELIVERY,FNG00018,2016,2016
2/7/2017,11910170,CUSTOMER 2,ESCOBEDO,NL,66066,DELIVERY,FNG00018,2016,2016
2/7/2017,11910190,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00014,2016,2016
2/7/2017,11910191,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00014,2016,2016
2/7/2017,11910208,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00014,2016,2016
2/7/2017,11910212,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00014,2016,2016
2/8/2017,11910246,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00014,2016,2016
2/9/2017,11910288,CUSTOMER 2,ESCOBEDO,NL,66066,DELIVERY,FNG00018,2016,2016
2/9/2017,11910290,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00014,2016,2016
2/10/2017,11910304,CUSTOMER 2,ESCOBEDO,NL,66066,DELIVERY,FNG00018,2016,2016
2/10/2017,11910305,CUSTOMER 2,ESCOBEDO,NL,66066,DELIVERY,FNG00018,2016,2016
2/10/2017,11910307,CUSTOMER 2,ESCOBEDO,NL,66066,DELIVERY,FNG00018,2016,2016
2/12/2017,11910331,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00014,2016,2016
2/12/2017,11910332,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54713,Paid,FNG00014,2016,2016
2/13/2017,11910338,CUSTOMER 7,CIENEGA DE FLORES,NL,65550,PICKUP,FNG00035,2016,2016
2/14/2017,11910402,CUSTOMER 4,CHIHUAHUA,CH,31136,DELIVERY,FNG00024,2016,2016
2/15/2017,11910421,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00014,2016,2016
2/15/2017,11910430,CUSTOMER 3,VILLAHERMOSA,TB,86280,DELIVERY,FNG00013,2016,2016
2/15/2017,11910431,CUSTOMER 3,VILLAHERMOSA,TB,86280,DELIVERY,FNG00013,2016,2016
2/16/2017,11910451,CUSTOMER 6,GUADALUPE,NL,67110,DELIVERY,FNG00012,2016,2016
2/16/2017,11910461,CUSTOMER 3,TEOLOYUCAN,MX,54770,DELIVERY,FNG00013,2016,2016
2/17/2017,11910489,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00014,2016,2016
2/18/2017,11910512,CUSTOMER 3,TEOLOYUCAN,MX,54770,DELIVERY,FNG00013,2016,2016
2/18/2017,11910536,CUSTOMER 3,VILLAHERMOSA,TB,86280,DELIVERY,FNG00013,2016,2016
2/19/2017,11910561,CUSTOMER 3,TEOLOYUCAN,MX,54770,DELIVERY,FNG00013,2016,2016
2/19/2017,11910567,CUSTOMER 3,TEOLOYUCAN,MX,54770,DELIVERY,FNG00013,2016,2016
2/19/2017,11910571,CUSTOMER 2,ESCOBEDO,NL,66066,DELIVERY,FNG00018,2016,2016
2/20/2017,11910595,CUSTOMER 2,ESCOBEDO,NL,66066,DELIVERY,FNG00018,2016,2016
2/20/2017,11910602,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00014,2016,2016
2/20/2017,11910605,CUSTOMER 2,ESCOBEDO,NL,66066,DELIVERY,FNG00018,2016,2016
2/21/2017,11910630,CUSTOMER 2,ESCOBEDO,NL,66066,DELIVERY,FNG00018,2016,2016
2/21/2017,11910635,CUSTOMER 2,ESCOBEDO,NL,66066,DELIVERY,FNG00018,2016,2016
2/21/2017,11910636,CUSTOMER 6,TULTITLAN,MX,54945,DELIVERY,FNG00012,2016,2016
2/22/2017,11910648,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00014,2016,2016
2/22/2017,11910654,CUSTOMER 8,CIENEGA DE FLORES,NL,65550,DELIVERY,FNG00035,2016,2016
2/23/2017,11910704,CUSTOMER 6,GUADALUPE,NL,67110,DELIVERY,FNG00012,2016,2016
2/24/2017,11910730,CUSTOMER 2,ESCOBEDO,NL,66066,DELIVERY,FNG00018,2016,2016
2/25/2017,11910739,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00014,2016,2016
2/25/2017,11910753,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00014,2016,2016
2/26/2017,11910771,CUSTOMER 3,TEOLOYUCAN,MX,54770,DELIVERY,FNG00013,2016,2016
